state,fiscal_year,season,is_current_cycle,vendor,county,program,channel,fill_type,delivery_terms,price_unit,contracted_tons,price_per_ton,extended_value,price_costars,contract_no,record_type,measure_basis,tons_basis,penndot_tons,costars_tons,agency_tons,purchasing_entity,source_doc,source_page,source_url,source_sha256,retrieved_at,entity,change_notice
PA,2026,2025/2026,False,American Rock Salt,Clinton,Statewide Contract,COSTARS,combined,delivered,USD/short ton,197.0,97.93,19292.210000000003,97.93,4600016537,costars_member,price+volume,costars_member_roster,,,,Beech Creek Township,PA_FY2026_COSTARS_6100053321.pdf,21.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Beech Creek Township,
PA,2026,2025/2026,False,American Rock Salt,Clinton,Statewide Contract,COSTARS,combined,delivered,USD/short ton,280.0,97.93,27420.4,97.93,4600016537,costars_member,price+volume,costars_member_roster,,,,Castanea Township,PA_FY2026_COSTARS_6100053321.pdf,21.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Castanea Township,
PA,2026,2025/2026,False,American Rock Salt,Clinton,Statewide Contract,COSTARS,combined,delivered,USD/short ton,300.0,97.93,29379.000000000004,97.93,4600016537,costars_member,price+volume,costars_member_roster,,,,"CHAPMAN TOWNSHIP, CLINTON COUNTY",PA_FY2026_COSTARS_6100053321.pdf,21.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,"CHAPMAN TOWNSHIP, CLINTON COUNTY",
PA,2026,2025/2026,False,American Rock Salt,Clinton,Statewide Contract,COSTARS,combined,delivered,USD/short ton,202.0,97.93,19781.86,97.93,4600016537,costars_member,price+volume,costars_member_roster,,,,Dunnstable Township,PA_FY2026_COSTARS_6100053321.pdf,21.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Dunnstable Township,
PA,2026,2025/2026,False,American Rock Salt,Clinton,Statewide Contract,COSTARS,combined,delivered,USD/short ton,100.0,97.93,9793.0,97.93,4600016537,costars_member,price+volume,costars_member_roster,,,,Noyes Township,PA_FY2026_COSTARS_6100053321.pdf,21.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Noyes Township,
PA,2026,2025/2026,False,American Rock Salt,Clinton,Statewide Contract,COSTARS,combined,delivered,USD/short ton,125.0,97.93,12241.25,97.93,4600016537,costars_member,price+volume,costars_member_roster,,,,Flemington Borough,PA_FY2026_COSTARS_6100053321.pdf,21.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Flemington Borough,
PA,2026,2025/2026,False,American Rock Salt,Clinton,Statewide Contract,COSTARS,combined,delivered,USD/short ton,400.0,97.93,39172.0,97.93,4600016537,costars_member,price+volume,costars_member_roster,,,,Greene Township Supervisors,PA_FY2026_COSTARS_6100053321.pdf,21.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Greene Township Supervisors,
PA,2026,2025/2026,False,American Rock Salt,Clinton,Statewide Contract,COSTARS,combined,delivered,USD/short ton,150.0,97.93,14689.500000000002,97.93,4600016537,costars_member,price+volume,costars_member_roster,,,,Lamar Township,PA_FY2026_COSTARS_6100053321.pdf,21.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Lamar Township,
PA,2026,2025/2026,False,American Rock Salt,Clinton,Statewide Contract,COSTARS,combined,delivered,USD/short ton,125.0,97.93,12241.25,97.93,4600016537,costars_member,price+volume,costars_member_roster,,,,Lock Haven University of Pennsylvania,PA_FY2026_COSTARS_6100053321.pdf,21.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Lock Haven University of Pennsylvania,
PA,2026,2025/2026,False,American Rock Salt,Clinton,Statewide Contract,COSTARS,combined,delivered,USD/short ton,800.0,97.93,78344.0,97.93,4600016537,costars_member,price+volume,costars_member_roster,,,,"Lock Haven, City of",PA_FY2026_COSTARS_6100053321.pdf,21.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,"Lock Haven, City of",
PA,2026,2025/2026,False,American Rock Salt,Clinton,Statewide Contract,COSTARS,combined,delivered,USD/short ton,125.0,97.93,12241.25,97.93,4600016537,costars_member,price+volume,costars_member_roster,,,,Logan Township Supervisors,PA_FY2026_COSTARS_6100053321.pdf,21.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Logan Township Supervisors,
PA,2026,2025/2026,False,American Rock Salt,Clinton,Statewide Contract,COSTARS,combined,delivered,USD/short ton,200.0,97.93,19586.0,97.93,4600016537,costars_member,price+volume,costars_member_roster,,,,Mill Hall Borough,PA_FY2026_COSTARS_6100053321.pdf,21.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Mill Hall Borough,
PA,2026,2025/2026,False,American Rock Salt,Dauphin,Statewide Contract,,combined,delivered,USD/short ton,16843.0,94.57,1592842.5099999998,,4600016537,award,price+volume,committed_estimate,5000.0,10443.0,1400.0,,PA_FY2026_COSTARS_6100053321.pdf,5,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,,
PA,2026,2025/2026,False,American Rock Salt,Dauphin,Statewide Contract,COSTARS,combined,delivered,USD/short ton,300.0,94.57,28370.999999999996,94.57,4600016537,costars_member,price+volume,costars_member_roster,,,,Upper Paxton Township,PA_FY2026_COSTARS_6100053321.pdf,23.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Upper Paxton Township,
PA,2026,2025/2026,False,American Rock Salt,Dauphin,Statewide Contract,COSTARS,combined,delivered,USD/short ton,128.0,94.57,12104.96,94.57,4600016537,costars_member,price+volume,costars_member_roster,,,,Washington Township,PA_FY2026_COSTARS_6100053321.pdf,23.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Washington Township,
PA,2026,2025/2026,False,American Rock Salt,Dauphin,Statewide Contract,COSTARS,combined,delivered,USD/short ton,300.0,94.57,28370.999999999996,94.57,4600016537,costars_member,price+volume,costars_member_roster,,,,Wayne Township,PA_FY2026_COSTARS_6100053321.pdf,23.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Wayne Township,
PA,2026,2025/2026,False,American Rock Salt,Dauphin,Statewide Contract,COSTARS,combined,delivered,USD/short ton,60.0,94.57,5674.2,94.57,4600016537,costars_member,price+volume,costars_member_roster,,,,Wiconisco Township,PA_FY2026_COSTARS_6100053321.pdf,23.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Wiconisco Township,
PA,2026,2025/2026,False,American Rock Salt,Dauphin,Statewide Contract,COSTARS,combined,delivered,USD/short ton,75.0,94.57,7092.749999999999,94.57,4600016537,costars_member,price+volume,costars_member_roster,,,,Williams Township,PA_FY2026_COSTARS_6100053321.pdf,23.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Williams Township,
PA,2026,2025/2026,False,American Rock Salt,Dauphin,Statewide Contract,COSTARS,combined,delivered,USD/short ton,166.0,94.57,15698.619999999999,94.57,4600016537,costars_member,price+volume,costars_member_roster,,,,Williamstown Borough,PA_FY2026_COSTARS_6100053321.pdf,23.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Williamstown Borough,
PA,2026,2025/2026,False,American Rock Salt,Dauphin,Statewide Contract,COSTARS,combined,delivered,USD/short ton,200.0,94.57,18914.0,94.57,4600016537,costars_member,price+volume,costars_member_roster,,,,Susquehanna Area Regional Airport Autho,PA_FY2026_COSTARS_6100053321.pdf,23.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Susquehanna Area Regional Airport Autho,
PA,2026,2025/2026,False,American Rock Salt,Dauphin,Statewide Contract,COSTARS,combined,delivered,USD/short ton,2700.0,94.57,255338.99999999997,94.57,4600016537,costars_member,price+volume,costars_member_roster,,,,Swatara Township,PA_FY2026_COSTARS_6100053321.pdf,23.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Swatara Township,
PA,2026,2025/2026,False,American Rock Salt,Dauphin,Statewide Contract,COSTARS,combined,delivered,USD/short ton,1000.0,94.57,94570.0,94.57,4600016537,costars_member,price+volume,costars_member_roster,,,,South Hanover Township,PA_FY2026_COSTARS_6100053321.pdf,23.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,South Hanover Township,
PA,2026,2025/2026,False,American Rock Salt,Dauphin,Statewide Contract,COSTARS,combined,delivered,USD/short ton,300.0,94.57,28370.999999999996,94.57,4600016537,costars_member,price+volume,costars_member_roster,,,,Jackson Township,PA_FY2026_COSTARS_6100053321.pdf,23.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Jackson Township,
PA,2026,2025/2026,False,American Rock Salt,Dauphin,Statewide Contract,COSTARS,combined,delivered,USD/short ton,44.0,94.57,4161.08,94.57,4600016537,costars_member,price+volume,costars_member_roster,,,,Capital Region Water,PA_FY2026_COSTARS_6100053321.pdf,23.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Capital Region Water,
PA,2026,2025/2026,False,American Rock Salt,Dauphin,Statewide Contract,COSTARS,combined,delivered,USD/short ton,22.0,94.57,2080.54,94.57,4600016537,costars_member,price+volume,costars_member_roster,,,,Dauphin County Technical School,PA_FY2026_COSTARS_6100053321.pdf,23.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Dauphin County Technical School,
PA,2026,2025/2026,False,American Rock Salt,Dauphin,Statewide Contract,COSTARS,combined,delivered,USD/short ton,1400.0,94.57,132398.0,94.57,4600016537,costars_member,price+volume,costars_member_roster,,,,Derry Township,PA_FY2026_COSTARS_6100053321.pdf,23.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Derry Township,
PA,2026,2025/2026,False,American Rock Salt,Dauphin,Statewide Contract,COSTARS,combined,delivered,USD/short ton,44.0,94.57,4161.08,94.57,4600016537,costars_member,price+volume,costars_member_roster,,,,Elizabethville Borough,PA_FY2026_COSTARS_6100053321.pdf,23.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Elizabethville Borough,
PA,2026,2025/2026,False,American Rock Salt,Dauphin,Statewide Contract,COSTARS,combined,delivered,USD/short ton,400.0,94.57,37828.0,94.57,4600016537,costars_member,price+volume,costars_member_roster,,,,Halifax Township,PA_FY2026_COSTARS_6100053321.pdf,23.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Halifax Township,
PA,2026,2025/2026,False,American Rock Salt,Dauphin,Statewide Contract,COSTARS,combined,delivered,USD/short ton,900.0,94.57,85113.0,94.57,4600016537,costars_member,price+volume,costars_member_roster,,,,"Harrisburg, City of",PA_FY2026_COSTARS_6100053321.pdf,23.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,"Harrisburg, City of",
PA,2026,2025/2026,False,American Rock Salt,Dauphin,Statewide Contract,COSTARS,combined,delivered,USD/short ton,100.0,94.57,9457.0,94.57,4600016537,costars_member,price+volume,costars_member_roster,,,,JEFFERSON TOWNSHIP,PA_FY2026_COSTARS_6100053321.pdf,23.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,JEFFERSON TOWNSHIP,
PA,2026,2025/2026,False,American Rock Salt,Dauphin,Statewide Contract,COSTARS,combined,delivered,USD/short ton,44.0,94.57,4161.08,94.57,4600016537,costars_member,price+volume,costars_member_roster,,,,Rush Township,PA_FY2026_COSTARS_6100053321.pdf,23.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Rush Township,
PA,2026,2025/2026,False,American Rock Salt,Dauphin,Statewide Contract,COSTARS,combined,delivered,USD/short ton,1000.0,94.57,94570.0,94.57,4600016537,costars_member,price+volume,costars_member_roster,,,,Lower Paxton Township,PA_FY2026_COSTARS_6100053321.pdf,23.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Lower Paxton Township,
PA,2026,2025/2026,False,American Rock Salt,Dauphin,Statewide Contract,COSTARS,combined,delivered,USD/short ton,60.0,94.57,5674.2,94.57,4600016537,costars_member,price+volume,costars_member_roster,,,,Lykens Borough,PA_FY2026_COSTARS_6100053321.pdf,23.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Lykens Borough,
PA,2026,2025/2026,False,American Rock Salt,Dauphin,Statewide Contract,COSTARS,combined,delivered,USD/short ton,50.0,94.57,4728.5,94.57,4600016537,costars_member,price+volume,costars_member_roster,,,,Lykens Township,PA_FY2026_COSTARS_6100053321.pdf,23.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Lykens Township,
PA,2026,2025/2026,False,American Rock Salt,Dauphin,Statewide Contract,COSTARS,combined,delivered,USD/short ton,100.0,94.57,9457.0,94.57,4600016537,costars_member,price+volume,costars_member_roster,,,,Mifflin Township,PA_FY2026_COSTARS_6100053321.pdf,23.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Mifflin Township,
PA,2026,2025/2026,False,American Rock Salt,Dauphin,Statewide Contract,COSTARS,combined,delivered,USD/short ton,575.0,94.57,54377.74999999999,94.57,4600016537,costars_member,price+volume,costars_member_roster,,,,Milton Hershey School,PA_FY2026_COSTARS_6100053321.pdf,23.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Milton Hershey School,
PA,2026,2025/2026,False,American Rock Salt,Dauphin,Statewide Contract,COSTARS,combined,delivered,USD/short ton,175.0,94.57,16549.75,94.57,4600016537,costars_member,price+volume,costars_member_roster,,,,Penn State Harrisburg,PA_FY2026_COSTARS_6100053321.pdf,23.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Penn State Harrisburg,
PA,2026,2025/2026,False,American Rock Salt,Dauphin,Statewide Contract,COSTARS,combined,delivered,USD/short ton,300.0,94.57,28370.999999999996,94.57,4600016537,costars_member,price+volume,costars_member_roster,,,,Penn State Milton S Hershey Med Ctr,PA_FY2026_COSTARS_6100053321.pdf,23.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Penn State Milton S Hershey Med Ctr,
PA,2026,2025/2026,False,American Rock Salt,Elk,Statewide Contract,,combined,delivered,USD/short ton,7795.0,98.4,767028.0,,4600016537,award,price+volume,committed_estimate,3220.0,4575.0,0.0,,PA_FY2026_COSTARS_6100053321.pdf,5,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,,
PA,2026,2025/2026,False,American Rock Salt,Elk,Statewide Contract,COSTARS,combined,delivered,USD/short ton,110.0,98.4,10824.0,98.4,4600016537,costars_member,price+volume,costars_member_roster,,,,Jones Township,PA_FY2026_COSTARS_6100053321.pdf,24.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Jones Township,
PA,2026,2025/2026,False,American Rock Salt,Elk,Statewide Contract,COSTARS,combined,delivered,USD/short ton,300.0,98.4,29520.0,98.4,4600016537,costars_member,price+volume,costars_member_roster,,,,Ridgway Borough,PA_FY2026_COSTARS_6100053321.pdf,24.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Ridgway Borough,
PA,2026,2025/2026,False,American Rock Salt,Elk,Statewide Contract,COSTARS,combined,delivered,USD/short ton,400.0,98.4,39360.0,98.4,4600016537,costars_member,price+volume,costars_member_roster,,,,Ridgway Township,PA_FY2026_COSTARS_6100053321.pdf,24.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Ridgway Township,
PA,2026,2025/2026,False,American Rock Salt,Elk,Statewide Contract,COSTARS,combined,delivered,USD/short ton,100.0,98.4,9840.0,98.4,4600016537,costars_member,price+volume,costars_member_roster,,,,Spring Creek Township,PA_FY2026_COSTARS_6100053321.pdf,24.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Spring Creek Township,
PA,2026,2025/2026,False,American Rock Salt,Elk,Statewide Contract,COSTARS,combined,delivered,USD/short ton,1600.0,98.4,157440.0,98.4,4600016537,costars_member,price+volume,costars_member_roster,,,,"St. Marys, City of",PA_FY2026_COSTARS_6100053321.pdf,24.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,"St. Marys, City of",
PA,2026,2025/2026,False,American Rock Salt,Elk,Statewide Contract,COSTARS,combined,delivered,USD/short ton,150.0,98.4,14760.0,98.4,4600016537,costars_member,price+volume,costars_member_roster,,,,Johnsonburg Area School District,PA_FY2026_COSTARS_6100053321.pdf,24.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Johnsonburg Area School District,
PA,2026,2025/2026,False,American Rock Salt,Elk,Statewide Contract,COSTARS,combined,delivered,USD/short ton,400.0,98.4,39360.0,98.4,4600016537,costars_member,price+volume,costars_member_roster,,,,Johnsonburg Borough,PA_FY2026_COSTARS_6100053321.pdf,24.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Johnsonburg Borough,
PA,2026,2025/2026,False,American Rock Salt,Elk,Statewide Contract,COSTARS,combined,delivered,USD/short ton,300.0,98.4,29520.0,98.4,4600016537,costars_member,price+volume,costars_member_roster,,,,Jay Township,PA_FY2026_COSTARS_6100053321.pdf,24.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Jay Township,
PA,2026,2025/2026,False,American Rock Salt,Elk,Statewide Contract,COSTARS,combined,delivered,USD/short ton,300.0,98.4,29520.0,98.4,4600016537,costars_member,price+volume,costars_member_roster,,,,Horton Township,PA_FY2026_COSTARS_6100053321.pdf,24.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Horton Township,
PA,2026,2025/2026,False,American Rock Salt,Elk,Statewide Contract,COSTARS,combined,delivered,USD/short ton,120.0,98.4,11808.0,98.4,4600016537,costars_member,price+volume,costars_member_roster,,,,Benezette Township,PA_FY2026_COSTARS_6100053321.pdf,24.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Benezette Township,
PA,2026,2025/2026,False,American Rock Salt,Elk,Statewide Contract,COSTARS,combined,delivered,USD/short ton,145.0,98.4,14268.0,98.4,4600016537,costars_member,price+volume,costars_member_roster,,,,Elk Regional Health Center,PA_FY2026_COSTARS_6100053321.pdf,24.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Elk Regional Health Center,
PA,2026,2025/2026,False,American Rock Salt,Elk,Statewide Contract,COSTARS,combined,delivered,USD/short ton,600.0,98.4,59040.0,98.4,4600016537,costars_member,price+volume,costars_member_roster,,,,Fox Township,PA_FY2026_COSTARS_6100053321.pdf,24.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Fox Township,
